statefips,state,state_name,total,top_01,top_05,top_10,top_25,top_50,top_75,agi_01,agi_05,agi_10,agi_25,agi_50,agi_75,total_agi,sum_agi_01,sum_agi_05,sum_agi_10,sum_agi_25,sum_agi_50,sum_agi_75,total_sal_num,total_sal_amt,num_sal_01,sum_sal_01,num_sal_05,sum_sal_05,num_sal_10,sum_sal_10,num_sal_25,sum_sal_25,num_sal_50,sum_sal_50,num_sal_75,sum_sal_75,total_int_num,total_int_amt,num_int_01,sum_int_01,num_int_05,sum_int_05,num_int_10,sum_int_10,num_int_25,sum_int_25,num_int_50,sum_int_50,num_int_75,sum_int_75,total_div_num,total_div_amt,num_div_01,sum_div_01,num_div_05,sum_div_05,num_div_10,sum_div_10,num_div_25,sum_div_25,num_div_50,sum_div_50,num_div_75,sum_div_75,total_businc_num,total_businc_amt,num_businc_01,sum_businc_01,num_businc_05,sum_businc_05,num_businc_10,sum_businc_10,num_businc_25,sum_businc_25,num_businc_50,sum_businc_50,num_businc_75,sum_businc_75,total_cpgain_num,total_cpgain_amt,num_cpgain_01,sum_cpgain_01,num_cpgain_05,sum_cpgain_05,num_cpgain_10,sum_cpgain_10,num_cpgain_25,sum_cpgain_25,num_cpgain_50,sum_cpgain_50,num_cpgain_75,sum_cpgain_75,total_iradist_num,total_iradist_amt,num_iradist_01,sum_iradist_01,num_iradist_05,sum_iradist_05,num_iradist_10,sum_iradist_10,num_iradist_25,sum_iradist_25,num_iradist_50,sum_iradist_50,num_iradist_75,sum_iradist_75,total_pension_num,total_pension_amt,num_pension_01,sum_pension_01,num_pension_05,sum_pension_05,num_pension_10,sum_pension_10,num_pension_25,sum_pension_25,num_pension_50,sum_pension_50,num_pension_75,sum_pension_75,total_scorp_num,total_scorp_amt,num_scorp_01,sum_scorp_01,num_scorp_05,sum_scorp_05,num_scorp_10,sum_scorp_10,num_scorp_25,sum_scorp_25,num_scorp_50,sum_scorp_50,num_scorp_75,sum_scorp_75,total_tax,sum_tax_01,sum_tax_05,sum_tax_10,sum_tax_25,sum_tax_50,sum_tax_75
42,PA,Pennsylvania,5624951,56250,281248,562495,1406238,2812476,4218713,436074,184603,132535,80291,41236,19407,3.90711E+11,64664495815,1.22737E+11,1.6611E+11,2.52015E+11,3.34334E+11,3.75959E+11,4600164,2.71179E+11,49029,28507955175,249345,68561731866,500779,1.00854E+11,1243599,1.65585E+11,2457640,2.28604E+11,3641162,2.61274E+11,1905059,3150258547,51608,1280765311,220001,1675928759,394732,1911639456,816040,2330156448,1303834,2737036749,1606646,2963694044,1327935,9410383852,48082,3748043071,197005,5587149195,335012,6452028787,636813,7731119840,960173,8711839906,1150970,9130893070,757681,13013120243,15940,1979484476,68541,4714552484,121325,6098320836,255466,8249159727,429214,10289970022,567192,11711506111,1025846,19916869792,47904,12909288139,185129,15943137082,300081,17143539349,532699,18634167758,771357,19536582841,906568,19833636673,730759,11193637305,9224,598673197,51657,2462221359,102907,3995991040,247265,6883103692,435842,9267149602,577109,10459485983,1356662,27456220613,10995,569662024,68146,3222630663,150039,6453769359,403308,13994412885,760707,21395046742,1042628,25263089132,301561,19379487372,31994,12910064639,90913,16718556398,127601,17681493316,190709,18623725845,249241,19185230663,280769,19369921176,52880993212,18308044795,29206063803,35167590746,44105198667,50806584488,52739503096
44,RI,Rhode Island,476009,4760,23800,47601,119002,238005,357007,397236,179335,132741,79711,40382,19176,32572768146,5449202551,10059724477,13689394039,20972188735,27846655680,31300534558,399973,22670459215,4174,2067273427,21327,5260093572,42960,8002782083,106544,13543455900,210215,18918632714,313356,21754024436,157077,271076627,4351,104735872,18347,142688570,33199,161273343,70567,203189615,112856,240676645,136594,257881837,97037,701376737,3922,280287019,15608,421901620,26457,484796301,50535,583529703,74287,657014164,86753,684354072,69254,1124848723,1369,145674517,6114,358699341,11022,472484705,23081,663659088,38026,843268719,50030,980355701,78564,2085950391,3963,1539424825,14958,1786354613,24259,1878607117,43356,1997586892,61741,2062015025,71040,2080996478,51923,781874961,755,44634507,4239,181482212,8221,288977896,19466,495014436,33242,656044402,42443,733646332,95580,2287412672,953,52440834,6157,312474630,13075,609203055,33142,1279782587,59945,1906716403,77982,2159779032,26444,1594290731,2880,1107471360,7917,1391360248,11022,1467996454,16898,1547449233,22009,1586721764,24620,1596768597,4298576273,1461677220,2289419121,2781416589,3548617069,4125663754,4286153160
45,SC,South Carolina,1970876,19709,98544,197088,492719,985438,1478157,343229,156566,114453,67492,33546,17020,1.12359E+11,16041783265,32728844727,45749877475,71642190634,95264633097,1.07441E+11,1646513,76920116410,16604,6425348013,84516,17052849847,169513,26151416071,421928,44740314818,847856,63179652589,1272217,73257057136,465757,676041995,17305,209932768,69290,335127786,120683,402851824,237717,515973729,351316,603810871,413161,644619381,319965,2614922146,15199,1115824932,59735,1656946520,99731,1914267308,182465,2268571949,254632,2484436277,290755,2563091903,313253,3378556419,5830,564484572,23986,1180158369,42499,1457708179,92817,1940420098,159215,2404934528,215092,2760987518,272019,5018243290,15653,3158725539,57414,4048014091,92053,4384952379,160465,4768573076,218724,4950411856,247463,5004377703,203407,3640919867,3902,252357850,21694,1040742372,41887,1619347068,93464,2603896982,145364,3221762191,176765,3494230617,450900,10256115732,4817,277376026,32876,1688373132,70329,3155740972,175894,6231737826,299614,8666004844,384148,9772990823,102903,5585248135,12208,3710327964,33291,4801254612,46488,5096173544,69277,5408453413,87653,5554533884,96348,5588799842,12685167181,4150737275,6840388313,8407699045,10772798886,12291507238,12657187921
46,SD,South Dakota,370193,3702,18510,37019,92548,185097,277645,436640,169094,120994,77239,41036,21455,25261428999,4505889238,8127058816,10727461387,16021797686,21321818525,24161478697,310014,15135745710,3106,1116303569,15107,2803961697,30717,4406294276,78562,8068197527,157672,11966263431,238109,14284508359,124970,261880708,3506,79131548,15309,129395468,27277,152948632,55283,191687868,88155,228408200,107827,247222449,79146,461541075,2870,140842220,11783,242640258,20525,290931525,39138,357532218,59117,413859718,69920,441130110,58687,789981535,1029,83776893,4738,237904703,8851,323243631,20347,476104541,36596,639110970,46889,721709032,78099,1720189764,3132,832076069,12567,1200992516,21376,1352955244,39354,1537314577,58821,1659009526,69313,1700146161,42838,540683392,576,18590997,3440,107845393,6760,185368348,15763,326139358,27466,444990449,35224,501914412,76442,1584559714,714,31424565,4461,184844597,9964,385421495,25929,839971630,48188,1291007718,63012,1484704641,34198,2968074766,2874,1961999632,9955,2592441528,14833,2748103188,22682,2886248451,29303,2952208567,32155,2968938593,3356361082,1313405362,1980975898,2320363905,2816613773,3202847233,3340951643
47,TN,Tennessee,2717334,27173,135867,271733,679334,1358667,2038001,373702,158528,113442,66995,34011,17005,1.62593E+11,28921146620,52980270599,70929677154,1.06184E+11,1.389E+11,1.55838E+11,2278560,1.14377E+11,22245,12783441442,116224,28868191111,236219,42170091017,593642,69050401847,1191299,95440188096,1776710,1.09507E+11,684412,1181200393,24091,501638842,97897,675456194,171383,768994912,337897,929166080,504311,1056526653,601336,1126468189,377505,2807934604,20602,1268011535,77625,1842708390,125728,2103802275,218090,2449259209,299211,2662697694,342572,2751480708,492699,8205556145,9883,1834711480,40608,3707931391,70946,4461210831,147828,5583978394,247892,6531906953,336286,7163370264,339177,9145174444,21414,6707521065,76612,7909541337,119785,8331251635,200626,8810865713,270799,9045462666,308054,9120439683,239863,3872056179,4161,243896306,23643,1040882624,46178,1646129032,102774,2655540127,162804,3344922598,203529,3681924912,551159,11595180224,5056,279242174,36141,1763629399,78643,3332258279,199215,6646746616,348786,9494254160,459978,10943236298,110446,6668412854,15762,4499319046,40927,5855040941,55050,6179296378,77208,6494792547,94655,6628488419,103453,6670044911,20676446777,8102186865,12319031925,14626751439,17951948299,20101740890,20636866073
48,TX,Texas,11117258,111173,555863,1111726,2779315,5558629,8337944,497715,195185,135237,76173,37424,18299,8.16436E+11,1.80149E+11,3.05239E+11,3.9428E+11,5.61686E+11,7.11289E+11,7.86604E+11,9509412,5.60021E+11,92065,59332152833,487473,1.45549E+11,992194,2.14428E+11,2489066,3.47812E+11,4976711,4.72598E+11,7425558,5.37449E+11,2489333,6978664376,102616,3886652668,423501,4861904943,727905,5317747421,1368597,6034318830,1948368,6563701787,2240498,6802550630,1569386,17189224841,89420,9398751225,353063,12521199115,573545,13857911323,976489,15589185600,1299052,16604258644,1448155,16961992867,2236305,31212543684,36457,4769497576,157601,11581487550,285930,14735264365,619605,19279128868,1056506,23127813826,1493886,26314607895,1455885,62150425535,93308,48745780466,354977,55826108857,562878,58186992005,930163,60658984222,1217572,61748748983,1348294,62044500395,818680,15711708980,14705,850130350,82111,4009789093,162848,6671808926,374796,11224405868,591292,14028608454,713754,15126029756,1810597,40751206906,18145,989887890,118058,5595486517,265177,11035411516,695009,23566227393,1210205,34276527616,1545618,38793716969,559820,50716811507,72022,37086422344,204003,46024988968,283763,48178477967,405269,49989619264,491904,50670188601,531314,50783757919,1.22324E+11,53031398089,77962246480,91051770430,1.08946E+11,1.19671E+11,1.22123E+11
49,UT,Utah,1115507,11155,55775,111551,278877,557754,836630,391914,168169,124113,78894,42482,21152,75597248301,12471648175,22860599109,30803516497,47173538116,63602869004,72244717416,973275,53341202657,9669,4129987940,49732,10967375457,100534,17003175264,251178,29951430129,499110,43323439257,745944,50606749791,340397,613743484,10324,254123350,43868,364026958,78088,411206012,158961,488348431,250365,554724307,301221,588529732,163321,1138412124,7621,549086404,29222,761341512,47826,847967023,85911,970890232,124739,1066817086,146201,1110642831,180062,1672474155,2827,220787755,13398,523493295,25269,677968969,57932,924445883,104625,1211500403,138949,1450673903,161214,4384585100,8722,3152657704,32373,3771894758,51279,3971723204,88220,4203224920,125075,4331712032,145008,4375221835,88428,1413803866,1265,78934292,7489,340159017,14738,543821408,34397,908305614,58427,1190936938,74380,1331913188,195778,4772996166,1562,85548080,11645,584534587,26168,1166059434,67791,2508627293,123718,3863723506,163295,4496980603,104999,6356124655,7817,3636503747,25189,5038997492,37477,5475658525,60688,5963987545,84288,6261605038,96639,6345659844,8640439289,3299582632,5000825437,5926779904,7282345961,8272413705,8600668126
50,VT,Vermont,295276,2953,14764,29528,73819,147638,221457,368348,167318,122357,76326,39736,19916,18740357988,2683245105,5363341616,7443342030,11685006939,15797820662,17965142112,242825,12494986658,2376,923740075,12402,2511362027,25308,3951191749,64509,7069406986,129339,10225957944,193026,11963180595,112780,160034548,2729,48475734,12096,74212607,22303,88972907,47324,113907054,76803,136802193,94624,149459150,72547,647805935,2458,214991744,10243,363737224,17690,432662323,34059,529366521,51896,599570840,62392,628120885,54969,818797775,960,82812577,4260,225243419,7778,309092545,17453,458258073,31210,623609690,41636,735762064,59639,1327276908,2466,746386246,9823,995519582,16344,1099214511,29690,1220424533,43785,1294436302,51944,1318875376,37600,554754462,629,38152623,3243,144198749,6213,223261650,13880,358268812,23252,464262800,29768,516985776,60868,1221947423,622,34321570,3933,178578500,8235,333648541,20451,669237360,36215,977610003,47387,1128258767,20300,874116337,1716,507161795,5384,706788955,7867,765987694,12304,831594440,16458,863919166,18666,873898787,2210376588,657278812,1101829172,1361508142,1770110001,2091072648,2200941212
51,VA,Virginia,3595015,35950,179751,359502,898754,1797508,2696261,456880,217651,157865,92108,45706,21545,2.81215E+11,43061257666,84485143193,1.17472E+11,1.81598E+11,2.41036E+11,2.70345E+11,3069581,1.98576E+11,30585,17353782395,161252,46161074432,324237,70739738896,801862,1.19348E+11,1586452,1.65721E+11,2374016,1.90105E+11,1151214,1802762396,33085,617980150,144800,866555639,264843,1027314046,554703,1332222647,869184,1602922677,1031547,1720979639,799964,6271874798,30364,2188730318,127871,3456748908,224599,4159264157,435889,5222756593,638065,5920914602,732497,6146292134,558626,8064845754,9207,1222404673,41235,2873337044,76842,3774756781,169605,5041397613,295263,6168709580,400309,7023084334,669299,15334886141,30572,9984831310,122490,12245558066,208312,13252792358,384641,14480708552,544661,15113906352,617328,15280245379,354653,6142383578,5603,374081574,30634,1404779697,60570,2300431893,144816,4039847101,247827,5364846970,307041,5878689847,805772,23359882160,7951,529198982,56258,3554447366,119103,6763652511,294575,13696112394,529633,19878054147,682689,22318516083,208788,14945995073,21360,10238110512,58037,12854852555,83507,13604436984,130845,14402307672,173985,14826272721,195255,14945809380,38616776147,11859935058,19796345908,24646247687,32023811375,37099312050,38482571035
53,WA,Washington,3120924,31209,156046,312092,780231,1560462,2340693,468174,205655,148260,89637,46400,22664,2.47555E+11,44959934499,80275216060,1.07133E+11,1.60346E+11,2.11509E+11,2.37736E+11,2601138,1.6808E+11,26075,15549835322,136300,39513210245,275875,59715046567,685664,1.00345E+11,1348430,1.39475E+11,2012636,1.60609E+11,1107749,2194394131,29167,936282486,128230,1246682616,234912,1416478078,495024,1700812804,796151,1965933420,968522,2094223840,684246,7694898491,25734,4169941795,109683,5280285117,189409,5825829350,356652,6651769384,524649,7290294819,611960,7535068161,428223,7463312496,7504,774736629,34532,2244375529,63566,3087167465,139629,4449157713,243046,5826283055,324673,6757818701,616842,19562785122,27021,13906752552,110423,16484706592,184149,17484368372,330455,18646321047,477198,19301679342,552933,19494289737,321723,5988124680,4305,272311134,23993,1202062520,48485,2058657413,119903,3764043916,214195,5135984283,270972,5679785295,620235,15428143970,5093,272549794,32368,1610750067,72096,3244263674,197959,7500674443,381491,12217413784,507051,14386331744,196979,13728827977,17866,8328572608,52898,11321306716,77007,12211620421,120644,13106713084,161436,13591845319,181968,13725037172,35411024677,12418073035,19297042883,23346659456,29537216827,33937747835,35258885972
54,WV,West Virginia,732734,7327,36637,73273,183184,366367,549551,289933,141402,108543,68993,34659,16448,39567848720,4838904926,10253586492,14741193125,24204631211,33352304700,37882584116,604823,27951390692,6022,1751717945,32095,5422116960,65616,8887935580,164352,16225285383,323599,23309215789,474155,26785283518,199314,247958570,6300,61981227,24604,101369694,42201,121529142,84015,162139574,133686,203223392,167990,229003552,103587,526955114,5153,164068512,18090,279867953,28710,330752971,51307,413108168,75958,479422220,91388,509120368,88038,1301778598,2685,359867268,9239,615633653,15321,717026909,30963,887300466,51621,1061757861,67146,1184075964,78459,1210389252,5002,755122589,16211,945196017,24616,1020647921,41756,1120074060,59626,1181436296,70186,1204275779,69406,921188200,1269,62736384,6260,234199098,11423,353069503,25202,574775212,43339,768944068,57323,868935712,189546,3730744154,1775,88619522,11859,520304423,23971,916697389,58440,1836820958,107262,2823930307,149850,3432330913,26195,1645147784,3844,1235631458,9087,1494974672,11875,1550631373,16887,1608091855,21725,1637606279,24244,1645296097,4389492768,1278179221,2137424714,2681638907,3582391390,4221598757,4379597004
55,WI,Wisconsin,2561104,25611,128055,256110,640276,1280552,1920828,374348,164457,122708,78949,41844,20552,1.68529E+11,25934400145,48914537549,66855012103,1.04318E+11,1.4178E+11,1.61342E+11,2137148,1.17077E+11,22792,10271709767,114228,25852328908,230208,39349561380,573671,67734444008,1131952,96364503531,1680782,1.11954E+11,973627,1164305264,23885,379506340,102828,549652489,186496,638891043,400189,808621837,664288,983995316,827364,1081853975,602642,3536146138,20668,1286393139,83617,1976257310,142510,2307924647,277975,2802561878,432920,3227315026,525190,3414517691,330674,4376555381,6090,489024737,27020,1327693111,49086,1770244504,108966,2540925918,192303,3361777398,251500,3879060143,506256,8667216876,20813,5119701681,79635,6498725254,130781,7065486524,243085,7842684816,369709,8387901345,444000,8588841345,352305,5282719965,4473,246051927,24428,1073815791,47273,1709455982,114178,3031331702,207498,4232145213,278806,4887751834,573539,11590521099,4938,240688303,30803,1372542885,65251,2612112065,172675,5717017100,331412,9044603207,451760,10699473729,141550,10128724519,14481,7385765214,40767,9006497834,57429,9411756857,87429,9823257729,116212,10056921935,131217,10126441684,20678151390,7074799861,10972839755,13202011071,16750035684,19653347876,20594269331
56,WY,Wyoming,257254,2573,12863,25725,64314,128627,192941,463929,180878,134262,88229,48003,22626,22069246462,6004786126,8659439495,10629153002,14778830990,19061714914,21269967498,219268,12562273912,1858,773543838,10387,2122279818,21877,3544233179,56785,6795245221,113240,10153414158,168874,11938706643,82346,321072293,2445,212249498,10233,244288729,17606,257038477,34795,278186441,56742,299919850,70820,311796528,51376,1135800594,2051,864308311,7855,966955959,12936,1002799470,23747,1054222114,36863,1102624100,45066,1123513623,40521,546730426,827,36080842,3565,181501167,6236,241221086,13615,333021191,24112,430708779,32139,500897261,47609,2836905778,2212,2308481286,8250,2563428050,13068,2639880042,23050,2735938400,34835,2802356562,42060,2827306769,24980,423251090,467,35524864,2252,114859229,4126,170871279,9004,264595680,16079,357770483,20871,399788035,52982,1241944738,527,29407656,3336,169030046,7039,307003838,17293,617929729,32462,978614233,43496,1159234400,23879,2045475490,2083,1433517518,6883,1825424038,9783,1916268287,14488,1993509480,19402,2036181520,22137,2047906215,3385553847,1628668655,2133403025,2418270192,2879713309,3251511705,3372193275
57,OA,Other Areas,596560,5966,29828,59656,149140,298280,447420,1050520,297823,166457,75859,32593,12274,59189611324,19024907114,31397894788,37917845115,47684901301,55229155278,58533298187,463434,51379876732,5041,9371849137,26164,19819801580,52077,25741061080,127804,34854404942,246251,42458213766,356318,46756747774,276617,1383505628,5685,637137266,25734,818806503,47351,926301581,100153,1095066802,160505,1233591022,203678,1321585377,192896,3772123918,5296,1737280301,22895,2376932737,40744,2743456067,80524,3220901006,121857,3545521277,151992,3698822042,60143,2002758801,790,255133892,3935,671286941,8068,944731609,18114,1280166393,31350,1560686205,43067,1754084759,160715,7171237500,5270,4853176406,21768,5889972747,37813,6326654991,72450,6778819326,107182,7033975480,132227,7139610175,27444,637099518,250,26711339,1438,112610201,3496,221473982,9568,406287285,17163,545408980,23340,615892846,106886,3035576591,468,67525711,2944,265616657,7960,566779557,28416,1428281413,59942,2390950403,90916,2935513904,22043,2891054942,2459,2141211726,6590,2644988090,9250,2739576305,13439,2813393329,17250,2850623089,19837,2879392554,6176415300,3004511840,4333082326,4939251658,5706364558,6075814050,6174657321
